"","Local Authority Code","Petrol2024Q2","Diesel2024Q2","Hybrid2024Q2","BEV2024Q2","PHEV2024Q2","TotalCars","Petrol","Diesel","Hybrid","BEV","PHEV","Local Authority","link_length_km","link_length_miles","cars_and_taxis","all_motor_vehicles","PetrolMile","DieselMile","HybridMile","BEVMile","PHEVMile","PetrolCO2e","DieselCO2e","HybridCO2e","BEVCO2e","PHEVCO2e","BaseCO2e","pCarBaseCO2e","pCarAnnMile","pBEVAnnCO2e","pHyVAnnCO2e","reduceCO2pBEVcc","reduceCO2pHyVc"
"155","E10000034",210600,121700,15600,7949,5199,361048,0.583301943231925,0.337074294830604,0.0432075513505129,0.0220164631849505,0.0143997474020075,"Worcestershire",4277.79,2658.1,3382500000,4472200000,1973018822.98199,1140153802.26452,146149542.44311,74470686.723095,48707145.5872903,522317273.008021,311649640.310984,29650819.1708582,5685836.9313083,8471146.76054153,877774716.181713,2431.18564894893,9368.56041301988,715.289587534068,1900.69353659347,1715.89606141486,530.492112355456
"156","E07000234",34800,18500,3000,1493,1045,58838,0.591454502192461,0.314422652027601,0.050987457085557,0.0253747578095788,0.0177606308848023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"157","E07000235",29000,18100,2000,1035,609,50744,0.571496137474381,0.356692416837459,0.0394135267223711,0.0203965000788271,0.012001418886962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"158","E07000236",32600,17300,2900,1930,1531,56261,0.579442242405929,0.307495423117257,0.0515454755514477,0.0343044026945842,0.0272124562307815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"159","E07000237",31700,17500,2100,847,449,52596,0.602707430222831,0.332724922047304,0.0399269906456765,0.0161038862270895,0.0085367708570994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"160","E07000238",47600,30300,3400,1814,1001,84115,0.565891933662248,0.360221125839624,0.0404208524044463,0.0215657136063722,0.011900374487309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"161","E07000239",34600,20000,2100,817,562,58079,0.595740284784518,0.344358546118218,0.0361576473424129,0.0140670466089292,0.00967647514592193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"162","E12000006",NA,NA,182000,99894,67936,349830,NA,NA,0.520252694165738,0.285550124346111,0.194197181488151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"163","E06000055",56200,32200,7600,2160,1503,99663,0.563900344159819,0.323088809287298,0.0762569860429648,0.0216730381385268,0.0150808223713916,"Bedford",977.98,607.69,676400000,874200000,381422192.789701,218537270.601929,51580225.3594614,14659642.9968996,10200668.2520093,100973897.097218,59734977.5463311,10464596.1209275,1119263.74281328,1774100.22238945,174066834.729679,1746.55423506897,6786.87175782387,518.177658709852,1376.92054222731,1228.37657635912,369.633692841667
"164","E06000056",105600,53700,8700,4173,2670,174843,0.603970419176061,0.307132684751463,0.0497589265798459,0.0238671265077813,0.0152708429848493,"Central Bedfordshire",1477.5,918.08,1575800000,2153700000,951736586.537637,483979684.631355,78410116.5045212,37609817.9509617,24063794.3755255,251953226.554109,132291006.997135,15907844.4364373,2871509.60055593,4185175.11779139,407208762.706028,2328.99665817921,9012.6570694852,688.116367255195,1828.48786625716,1640.88029092402,500.508791922054
"165","E06000032",49800,32500,7000,1126,1157,91583,0.543769040105696,0.354869353482633,0.0764333992116441,0.0122948582160445,0.0126333489839817,"Luton",468.79,291.29,4.03e+08,506500000,219138923.162596,143012349.453501,30802659.8822926,4954827.86106592,5091239.64054464,58012647.128834,39090995.59962,6249243.63691952,378301.107192383,885468.398283524,104616655.870849,1142.31523176626,4400.37998318465,335.969011716148,892.749090988502,806.346220050112,249.566140777758
"166","E06000031",73800,49100,11100,32611,23354,189965,0.388492617061038,0.258468665280446,0.0584318163872292,0.171668465243597,0.122938436027689,"Peterborough",997.13,619.59,920600000,1190100000,357646303.266391,237946253.257179,53792330.1660832,158037989.103256,113177124.207091,94679705.8637117,65040228.8653173,10913387.944095,12066200.4680336,19683765.4420972,202383288.583255,1065.37145570634,4846.15587081831,370.004000736978,983.188103071618,695.367454969362,82.1833526347212
"167","E06000033",54800,20900,4000,1200,699,81599,0.671576857559529,0.25613058983566,0.0490202085809875,0.0147060625742963,0.00856628144952757,"Southend-on-Sea",458.04,284.61,327800000,397700000,220142893.908014,83959607.3481293,16068824.3728477,4820647.31185431,2808027.05915514,58278428.3042684,22949519.0725377,3260043.08876334,368056.422260077,488372.066128261,85344418.9539578,1045.90030458655,4017.20609321193,306.713685216731,815.010772190836,739.186619369818,230.889532395713
"168","E06000034",53000,24800,4800,1359,1269,85228,0.621861360116394,0.290984183601633,0.0563195194067677,0.0159454639320411,0.0148894729431642,"Thurrock",603.43,374.95,788400000,1113600000,490275496.315765,229411930.351528,44402309.1002957,12571403.7640212,11738860.4683907,129790632.139672,62707457.0422866,9008340.47026799,959826.67738302,2041622.61266251,204507878.942273,2399.53863685963,9250.4810625616,706.274229126578,1876.7375979725,1693.26440773305,522.801038887132
"169","E10000003",198200,128700,18000,9169,5859,359928,0.550665688693294,0.357571514302861,0.0500100020004001,0.0254745393523149,0.0162782556511302,"Cambridgeshire",4670.78,2902.29,3699400000,5108400000,2037132648.75197,1322800060.012,185007001.40028,94240510.8799538,60219778.9557912,539290126.10411,361574168.403681,37534220.4440888,7195263.00568447,10473423.9559912,956067201.913555,2656.2734822341,10278.16674446,784.738030939521,2085.23446911605,1871.53545129458,571.039013118054
"170","E07000008",24900,12200,2700,1247,642,41689,0.597279857996114,0.292643143275204,0.0647652858068076,0.0299119671855885,0.0153997457362854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"171","E07000009",28600,20200,2300,1151,673,52924,0.540397551205502,0.381679389312977,0.0434585443277152,0.0217481671831305,0.0127163479706749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"172","E07000010",28100,26400,2000,754,488,57742,0.486647500952513,0.457206193065706,0.034636832808008,0.013058085968619,0.00845138720515396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"173","E07000011",61500,38600,6100,2786,2405,111391,0.552109236832419,0.346527098239535,0.0547620543850042,0.0250109972978068,0.0215906132452353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"174","E07000012",54800,31200,4800,3191,1637,95628,0.573053917262726,0.32626427406199,0.0501945037018446,0.0333688877734555,0.0171184171999833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"175","E10000012",514700,243100,45400,16246,12147,831593,0.618932578797561,0.292330503022512,0.0545940141391282,0.0195359989802704,0.0146069050605284,"Essex",8346.91,5186.53,7205100000,9685500000,4459471123.49431,2106270507.3275,393355331.273832,140758826.252746,105244211.651613,1180555790.52265,575727980.4729,79803929.6088351,10746936.3843972,18304073.2904486,1865138710.27923,2242.85042115461,8664.2143452386,661.512765258967,1757.79580636201,1581.33765589565,485.054614792607
"176","E07000066",60400,26600,8700,2077,3009,100786,0.599289583870776,0.263925545214613,0.0863215129085389,0.0206080209552914,0.0298553370507809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"177","E07000067",54000,29500,3500,1482,940,89422,0.603878240254076,0.329896446064727,0.0391402563127642,0.0165731028158619,0.010511954552571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"178","E07000068",27200,9900,2200,993,785,41078,0.662154924777253,0.241004917474074,0.0535566483275719,0.0241735235405813,0.01910998588052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"179","E07000069",32200,13900,2400,636,456,49592,0.649298273915148,0.280287143087595,0.0483949024036135,0.0128246491369576,0.00919503145668656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"180","E07000070",62200,27600,5200,2212,1317,98529,0.631286220300622,0.280120573638218,0.0527763399608237,0.0224502430756427,0.0133666230246932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"181","E07000071",57600,31700,4800,1784,1177,97061,0.59344123798436,0.326598736876809,0.0494534364986967,0.0183801938986823,0.0121263947414513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"182","E07000072",47800,15900,4800,1911,1376,71787,0.665858720938331,0.221488570353964,0.0668644740691211,0.0266204187387689,0.0191678158998147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"183","E07000073",28800,12300,2600,669,450,44819,0.642584618130703,0.274437180659988,0.0580111113590218,0.0149267051919945,0.0100403846582922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"184","E07000074",25000,13800,1800,728,525,41853,0.597328745848565,0.329725467708408,0.0430076697010967,0.0173942130791102,0.0125439036628199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"185","E07000075",33400,13500,2500,861,571,50832,0.657066414856783,0.265580736543909,0.0491816178785017,0.016938149197356,0.0112330815234498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"186","E07000076",48200,28400,3500,1110,610,81820,0.589098020043999,0.347103397702273,0.0427768271816182,0.0135663651918846,0.00745538988022488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"187","E07000077",37100,19800,3300,1740,913,62853,0.590266176634369,0.315020762732089,0.0525034604553482,0.0276836427855472,0.0145259573926463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"188","E10000015",403300,151800,39000,16439,10609,621148,0.649281652681808,0.244386201034214,0.0627869686451538,0.0264655122450688,0.0170796653937548,"Hertfordshire",5003.36,3108.94,5569800000,7358300000,3616368949.10714,1361182262.52037,349710857.959778,147407610.102584,95130320.3101354,957361351.897132,372065559.637317,70949338.8628797,11254571.0313323,16545065.3083388,1428175886.737,2299.25216975181,8966.94507589174,684.626256544334,1819.21381699692,1614.62591320748,480.038352754899
"189","E07000095",34800,12000,2800,858,643,51101,0.681004285630418,0.234829064010489,0.0547934482691141,0.01679027807675,0.0125829240132287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"190","E07000096",53900,22400,4600,2123,1435,84458,0.638187027871842,0.265220583011674,0.0544649411541831,0.0251367543631154,0.0169906935991854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"191","E07000242",54600,22400,4500,2187,1362,85049,0.641982856941293,0.263377582334889,0.052910675022634,0.0257145880610001,0.0160142976401839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"192","E07000098",36900,9700,4600,1972,1175,54347,0.678970320348869,0.178482712937237,0.0846412865475555,0.0362853515373434,0.0216203286289952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"193","E07000099",46100,19500,3900,1846,1083,72429,0.636485385688053,0.269229176158721,0.0538458352317442,0.0254870286763589,0.0149525742451228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"194","E07000240",50400,18000,5200,2642,1660,77902,0.646966701753485,0.23105953634053,0.0667505327205977,0.0339144052784267,0.02130882390696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"195","E07000243",26700,12100,2400,595,430,42225,0.632326820603908,0.28656009473061,0.0568383658969805,0.0140911782119597,0.0101835405565423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"196","E07000102",33500,10900,3700,1611,1040,50751,0.660085515556344,0.214774093121318,0.0729049673898051,0.031743216882426,0.0204922070501074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"197","E07000103",28300,10400,3700,1072,849,44321,0.638523499018524,0.234651745222355,0.0834818708964148,0.0241871798921504,0.0191557049705557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"198","E07000241",37600,14500,3600,1513,922,58135,0.646770448094951,0.249419454717468,0.0619248301367507,0.0260256299991399,0.01585963705169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"199","E10000020",272400,195400,19500,8054,4276,499630,0.54520345055341,0.391089406160559,0.0390288813722154,0.016119928747273,0.00855833316654324,"Norfolk",9951.9,6183.82,4104700000,5408600000,2237896603.48658,1605304685.46725,160201849.368533,66167471.5289314,35129390.14871,592438367.841002,438793982.725617,32501751.1998879,5051886.45123391,6109703.53466365,1074895691.7524,2151.38340722616,8215.47945479655,627.251856373717,1666.75647178912,1524.13155085244,484.626935437033
"200","E07000143",41800,35700,3100,1259,658,82517,0.50656228413539,0.432638123053431,0.0375680162875529,0.0152574620987191,0.00797411442490638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"201","E07000144",46300,28100,3600,1485,817,80302,0.576573435281811,0.349929017957212,0.0448307638664043,0.0184926900948918,0.0101740927996812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"202","E07000145",27000,19300,1500,564,265,48629,0.555224248904974,0.396882518661704,0.0308457916058319,0.0115980176437928,0.00544942318369697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"203","E07000146",43900,37100,3300,1219,767,86286,0.508773149757782,0.429965463690518,0.0382449064738196,0.014127436664117,0.00888904341376353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"204","E07000147",33800,23100,2200,902,511,60513,0.558557665295061,0.381736155867334,0.0363558243683176,0.0149058879910102,0.00844446647827739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"205","E07000148",31400,18400,2200,840,410,53250,0.589671361502347,0.345539906103286,0.0413145539906103,0.0157746478873239,0.00769953051643192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"206","E07000149",47700,33400,3400,1758,825,87083,0.547753292835571,0.383542137960337,0.039043211648657,0.0201876370818644,0.00947372047357119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"207","E10000029",247900,161300,16700,7306,4364,437570,0.566537925360514,0.368626734008273,0.0381653221198894,0.0166967570902941,0.00997326142102978,"Suffolk",6756.98,4198.59,3019700000,4104700000,1710774573.21114,1113142148.68478,115247823.20543,50419197.3855612,30116257.5130836,452893352.766186,304266274.921498,23381478.3719176,3849505.7203876,5237819.5066755,789628431.286665,1804.57625359752,6901.06725781018,526.896485133807,1400.08852526453,1277.67976846371,404.487728332987
"208","E07000200",33800,20000,2100,979,602,57481,0.588020389346045,0.347941058784642,0.0365338111723874,0.0170317148275082,0.0104730258694177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"209","E07000244",81100,50600,5900,2296,1395,141291,0.573992681770247,0.358126136838157,0.0417577906589946,0.0162501503988223,0.00987324033377922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"210","E07000202",35900,23800,2800,987,511,63998,0.560955029844683,0.371886621456921,0.0437513672302259,0.0154223569486546,0.00798462451951623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"211","E07000203",37200,26800,2300,1274,914,68488,0.543160845695596,0.39130942646887,0.0335825254059105,0.0186017988552739,0.0133454035743488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"212","E07000245",59400,39800,3600,1747,931,105478,0.563150609605795,0.377329869735869,0.0341303399761088,0.0165626955384061,0.00882648514382146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"213","E12000007",NA,410200,242700,116560,70185,839645,NA,0.488539799558147,0.289050729772702,0.138820572980248,0.0835888976889042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"214","E13000001",460900,106100,61800,50228,22765,701793,0.656746362531402,0.151184181090435,0.0880601544899992,0.0715709618078265,0.0324383400803371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"215","E09000007",25400,5400,3700,3041,1580,39121,0.64926765675724,0.138033281357838,0.0945783594488893,0.077733186779479,0.0403875156565527,"Camden",277.21,172.25,194700000,273800000,126412412.770635,26875079.8803712,18414406.5846988,15134651.4659646,7863449.29833082,33465158.0327701,7346034.33450065,3735914.80790368,1155530.6394264,1367611.1019657,47070248.9165666,1203.19646523776,4976.86664451318,379.983768308581,1009.70670483883,823.212696929183,193.48976039893
"216","E09000001",1100,500,200,390,183,2373,0.463548251158871,0.210703750526759,0.0842815002107038,0.164348925410872,0.0771175726927939,"City of London",47.68,29.63,47900000,74300000,22203961.2305099,10092709.6502318,4037083.86009271,7872313.52718078,3693931.73198483,5878054.65655289,2758741.25579435,819043.573535609,601051.137800253,642448.606826801,10699339.2305099,4508.78180805306,20185.4193004635,1541.15676359039,4095.21786767804,2967.62504446266,413.563940375012
"217","E09000012",28000,6300,3900,1263,998,40461,0.692024418575913,0.15570549417958,0.0963891154445021,0.0312152443093349,0.02466572749067,"Hackney",270.43,168.04,194300000,271900000,134460344.5293,30253577.5190925,18728405.1308668,6065121.96930377,4792550.85143719,35595687.0072415,8269512.87906874,3799618.83295025,463072.062356343,833520.444081955,48961411.2256988,1210.08900486144,4802.15516176071,366.64454660043,974.261239218012,843.444458261013,235.82776564343
"218","E09000013",27400,7000,3600,5473,2169,45642,0.600324262740458,0.153367512378949,0.078874720652031,0.119911485035713,0.0475220191928487,"Hammersmith and Fulham",220.05,136.73,212700000,299600000,127688970.684895,32621269.8830025,16776653.082687,25505172.8670961,10107933.4823189,33803101.2094124,8916697.9098199,3403647.37741554,1947319.94840279,1757971.79124491,49828738.2362955,1091.7299468975,4660.1814118575,355.80485079532,945.457604837649,735.925096102176,146.272342059847
"219","E09000014",42400,9100,5500,1945,1807,60752,0.697919410060574,0.149789307347906,0.0905319989465367,0.0320154069001844,0.0297438767447985,"Haringey",353.91,219.91,234300000,318100000,163522517.777193,35095634.7116144,21211647.3531736,7501209.83671319,6968990.32130629,43289316.1311562,9593040.79207269,4303419.01501185,572717.371033052,1212046.79668159,58970540.1059554,970.676522681646,3856.66315512247,294.4562318936,782.439820911246,676.220290788046,188.2367017704
"220","E09000019",23100,4700,2900,1569,1080,33349,0.692674443011784,0.140933761132268,0.0869591292092716,0.0470478874928783,0.0323847791537977,"Islington",236.53,146.97,155700000,225500000,107849410.776935,21943386.6082941,13539536.4178836,7325356.08264116,5042310.1142463,28550974.514978,5998005.29551111,2746901.14846022,559290.936909652,876958.575069717,38732130.4709287,1161.41804764547,4668.80566133917,356.463312243246,947.207292572491,804.954735402221,214.210755072976
"221","E09000020",24700,6400,2500,2502,1968,38070,0.648804833201996,0.168111373785133,0.0656685053848174,0.0657210401891253,0.0516942474389283,"Kensington and Chelsea",213.9,132.91,212500000,306500000,137871027.055424,35723666.9293407,13954557.3942737,13965721.0401891,10985027.5807723,36498596.9923825,9764707.11846599,2831100.60415025,1066282.80141844,1910515.99684791,52071203.513265,1367.77524332191,5581.82295770948,426.172182821119,1132.4402416601,941.603060500789,235.335001661808
"222","E09000022",43700,8600,4300,1789,1514,59903,0.729512712218086,0.143565430779761,0.0717827153898803,0.0298649483331386,0.0252741932791346,"Lambeth",383.53,238.31,322900000,458300000,235559654.77522,46357277.5987847,23178638.7993924,9643391.81677045,8161037.00983256,62359707.408644,12671298.2588518,4702482.23962072,736272.965210424,1419367.55675008,81889128.429077,1367.0288371046,5390.38111613776,411.555598217118,1093.60052084203,955.473238887485,273.428316262575
"223","E09000023",55000,10100,5400,1646,1304,73450,0.748808713410483,0.137508509189925,0.0735194009530293,0.0224098025867937,0.0177535738597685,"Lewisham",433.71,269.49,330800000,445200000,247705922.396188,45487814.8400272,24320217.8352621,7413162.69571137,5872882.23281144,65575188.8359428,12433639.308373,4934085.79441797,565994.971817563,1021411.67793056,84530320.588482,1150.85528370976,4503.74404356705,343.860857726344,913.719591558884,806.994425983417,237.135692150878
"224","E09000025",41800,13000,9800,1411,2113,68124,0.613586988432858,0.19082848922553,0.143855322646938,0.0207122306382479,0.0310169690564265,"Newham",429.96,267.16,418800000,5.54e+08,256970230.755681,79918971.2876519,60246609.1245376,8674282.19129822,12989906.6408314,68027729.1879514,21845051.6117668,12222832.0591862,662281.445305619,2259204.5629734,105017098.867183,1541.55802459021,6147.61317597323,469.370265985556,1247.22776114145,1072.18775860465,294.330263448761
"225","E09000028",39400,7900,4200,1969,1422,54891,0.717786158022262,0.143921590060301,0.0765152757282615,0.0358710899783207,0.0259058862108542,"Southwark",392.64,243.98,3.07e+08,430100000,220360350.512835,44183928.1485125,23490189.6485763,11012424.6233444,7953107.06673225,58335995.5912627,12077234.9201144,4765689.67590315,840798.619992348,1383204.38104607,77402923.1883187,1410.1204785542,5592.90229728006,427.018090397333,1134.68801807218,983.102388156868,275.432460482022
"226","E09000030",27900,8300,6300,1428,1887,45815,0.608970861071701,0.181163374440685,0.137509549274255,0.0311688311688312,0.0411873840445269,"Tower Hamlets",296.15,184.02,3.69e+08,5.13e+08,224710247.735458,66849285.1686129,50741023.6822001,11501298.7012987,15198144.7124304,59487543.8830077,18272583.6079887,10294338.8846448,878124.155844156,2643261.3283859,91575851.8598712,1998.81811327887,8054.13074320637,614.932882243807,1634.02204518171,1383.88523103506,364.796068097156
"227","E09000032",53000,11400,5900,2839,2601,75740,0.699762344864008,0.150514919461315,0.0778980723527858,0.0374834961711117,0.034341167150779,"Wandsworth",430.16,267.29,332800000,452600000,232880908.370742,50091365.1967256,25924478.4790071,12474507.525746,11428740.4277792,61650562.8729865,13691973.762873,5259558.19382097,952428.649590705,1987686.53519937,83542210.0144706,1103.01307122354,4393.97940322155,335.480327435965,891.450541325588,767.53274378757,211.562529897948
"228","E09000033",28200,7500,3600,22963,2139,64402,0.437874600167697,0.116456010682898,0.0558988851277911,0.356557249774852,0.0332132542467625,"Westminster",335.76,208.63,300800000,448300000,131712679.730443,35029968.0134157,16814384.6464396,107252420.732275,9990546.87742617,34868297.7050402,9575091.45678706,3411302.35706966,8188722.32290923,1737555.91292196,57780969.7547281,897.192164136644,4670.66240178876,356.605074376572,947.583988074904,540.587089760071,-50.3918239382609
"229","E13000002",NA,303800,180200,66229,46893,597122,NA,0.508773751427681,0.301780875599961,0.11091368263102,0.0785316903413373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"230","E09000002",41600,13200,7400,1617,1594,65411,0.63597865802388,0.2018009203345,0.113130818975402,0.0247206127409763,0.0243689899252419,"Barking and Dagenham",342.69,212.94,299900000,3.94e+08,190729999.541362,60520096.0083166,33927932.610723,7413711.76101879,7308260.07858006,50491952.7785846,16542563.0429133,6883298.96806348,566036.892953785,1271052.59286664,75754904.2753818,1158.13707595637,4584.85575820581,350.053737139013,930.175536224794,808.083338817352,227.961539731571
"231","E09000003",93200,19300,16300,6598,3633,139031,0.670354093691335,0.138817961461832,0.117240039991081,0.047457041954672,0.0261308629010796,"Barnet",765.91,475.91,802500000,1035200000,537959160.187296,111401414.07312,94085132.0928426,38084276.1686243,20970017.4781164,142413928.476383,30450462.5227467,19087991.5989959,2907734.48547446,3647105.439794,198507222.523394,1427.79108632891,5772.09399342593,440.69937639807,1171.04242938625,987.091709930836,256.748656942653
"232","E09000004",76100,16500,7200,2046,1844,103690,0.733918410647121,0.159128170508246,0.0694377471308709,0.0197318931430225,0.0177837785707397,"Bexley",550.32,341.95,483500000,618400000,354849551.547883,76938470.4407368,33573150.7377761,9540370.33465136,8598456.93895265,93939321.7812711,21030361.510271,6811320.82168001,728407.275050632,1495443.63082264,124004855.019095,1195.91913414115,4662.9376024689,356.0152859485,946.01678078889,839.903848192645,249.902353352256
"233","E09000005",57300,14900,12000,4065,3011,91276,0.627766335071651,0.163241158683553,0.131469389543801,0.0445352557079627,0.0329878609930321,"Brent",463.96,288.29,467700000,602500000,293606314.913011,76347889.9162978,61488233.4896358,20829139.0946141,15428422.5864411,77726399.7469214,20868932.2297208,12474732.8103773,1590304.76987379,2683311.25623384,115343680.813127,1263.68027535307,5124.01945746965,391.218885577808,1039.56106753144,872.461389775267,224.119207821632
"234","E09000006",104800,20300,10100,3972,3097,142269,0.736632716895459,0.142687444207804,0.070992275196986,0.0279189422853889,0.0217686214143629,"Bromley",913.65,567.72,699600000,875600000,515348248.740063,99824135.9677793,49666195.7278114,19532092.0228581,15229327.5414883,136428141.888957,27285929.3254328,10076277.7892584,1491275.22594522,2648684.64601565,177930308.875609,1250.66113401801,4917.44512156549,375.446935031525,997.651266263206,875.214198986489,253.009867754809
"235","E09000008",97500,19800,12000,3543,2801,135644,0.718793311904692,0.145970334109876,0.0884668691575005,0.026119843118752,0.0206496417091799,"Croydon",773.75,480.79,653700000,829800000,469875187.992097,95420807.4076258,57830792.3682581,17074541.4467282,13498670.7852909,124390058.517148,26082323.4968004,11732711.1556722,1303641.2394577,2347688.82297779,165856423.232056,1222.73320775011,4819.23269735484,367.948416443042,977.72592963935,854.784791307068,245.00727811076
